category_code,category_name_en,category_name_ar,category_sort_order,category_is_active,group_code,group_name_en,group_name_ar,group_sort_order,group_is_active,type_code,type_name_en,type_name_ar,type_abbrev,type_default_price,type_sample_type,type_default_tube_type,type_default_tube_color,type_turnaround_hours,type_special_type,type_sort_order,type_is_active,type_notes,type_report_name_line1,type_report_name_line2,type_bill_name_line1,type_bill_name_line2,type_history_name,type_collection_notes,type_collection_type_id,type_outside_lab_name,type_outside_cost_price,type_patient_question,type_reference_type,type_barcode_name,type_is_routine_test,type_see_report,type_print_with_other,type_add_with_group,type_is_main_test,type_is_send_outside,type_behavior,component_code,component_name_en,component_name_ar,component_unit,component_result_type,component_decimal_places,component_sort_order,component_is_active,range_sex,range_age_from_days,range_age_to_days,range_age_from_value,range_age_to_value,range_age_description,range_for_pregnant_only,range_age_unit,range_low_flag,range_high_flag,range_low_comment,range_high_comment,range_critical_range_text,range_critical_flag,range_critical_comment,range_fasting_state,range_low_normal,range_high_normal,range_low_critical,range_high_critical,range_normal_range_text,range_note,range_unit,range_version,range_is_active,source_status,seed_decision
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Basophils,Basophils,,x 10(9)/L,NUMERIC,2,40,1,F,6570,36500,18,,18+ year,,year,,,,,,,,A,0.01,0.08,,,0.01-0.08 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,1,3,1,3,1-3 day,,day,,,,,,,,A,3.47,5.4,,,3.47-5.40%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,4,28,4,4,4 week,,week,,,,,,,,A,1.06,2.37,,,1.06-2.37%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,35,49,5,7,5-7 week,,week,,,,,,,,A,2.12,3.47,,,2.12-3.47%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,56,150,8,5,8-5 month,,month,,,,,,,,A,1.55,2.7,,,1.55-2.70%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,180,690,6,23,6-23 month,,month,,,,,,,,A,0.99,1.82,,,0.99-1.82%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,720,1825,24,5,24-5 year,,year,,,,,,,,A,0.82,1.45,,,0.82-1.45%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,2190,4015,6,11,6-11 year,,year,,,,,,,,A,0.98,1.94,,,0.98-1.94%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,4380,6205,12,17,12-17 year,,year,,,,,,,,A,0.9,1.49,,,0.90-1.49%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,% Reticulocytes,,%,NUMERIC,2,41,1,B,6570,36500,18,,18+ year,,year,,,,,,,,A,0.6,2.71,,,0.60-2.71%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,1,3,1,3,1-3 day,,day,,,,,,,,A,147.5,216.4,,,147.5-216.4 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,4,28,4,4,4 week,,week,,,,,,,,A,51.3,110.4,,,51.3-110.4 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,35,49,5,7,5-7 week,,week,,,,,,,,A,51.8,77.9,,,51.8-77.9 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,56,150,8,5,8-5 month,,month,,,,,,,,A,48.2,88.2,,,48.2-88.2 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,180,690,6,23,6-23 month,,month,,,,,,,,A,43.5,111.1,,,43.5-111.1 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,720,1825,24,5,24-5 year,,year,,,,,,,,A,36.4,68.0,,,36.4-68.0 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,2190,4015,6,11,6-11 year,,year,,,,,,,,A,42.4,70.2,,,42.4-70.2 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,4380,6205,12,17,12-17 year,,year,,,,,,,,A,41.6,65.1,,,41.6-65.1 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_AbsoluteRe,Absolute Reticulocytes,,x 10(9)/L,NUMERIC,1,42,1,B,6570,36500,18,,18+ year,,year,,,,,,,,A,30.4,110.9,,,30.4-110.9 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),,%,NUMERIC,1,43,1,B,1,3,1,3,1-3 day,,day,,,,,,,,A,30.5,35.1,,,30.5-35.1%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),,%,NUMERIC,1,43,1,B,4,28,4,4,4 week,,week,,,,,,,,A,14.5,24.6,,,14.5-24.6%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),,%,NUMERIC,1,43,1,B,35,60,5,2,5-2 month,,month,,,,,,,,A,19.1,28.9,,,19.1-28.9%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),,%,NUMERIC,1,43,1,B,90,150,3,5,3-5 month,,month,,,,,,,,A,13.4,23.3,,,13.4-23.3%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),,%,NUMERIC,1,43,1,F,0,36500,,,,,,,,,,,,,A,3.0,15.9,,,3.0-15.9%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),,%,NUMERIC,1,43,1,M,0,36500,,,,,,,,,,,,,A,2.3,13.4,,,2.3-13.4%,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,Reticulocyte Hemoglobin,,%,NUMERIC,2,41,1,M,1,150,1,5,1-5 month,,month,,,,,,,,A,27.6,38.7,,,27.6-38.7 pg,,pg,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,Reticulocyte Hemoglobin,,%,NUMERIC,2,41,1,M,6570,36500,18,,18+ year,,year,,,,,,,,A,30.0,37.6,,,30.0-37.6 pg,,pg,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,Reticulocyte Hemoglobin,,%,NUMERIC,2,41,1,F,1,150,1,5,1-5 month,,month,,,,,,,,A,29.2,37.5,,,29.2-37.5 pg,,pg,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_Reticulocy,Reticulocyte Hemoglobin,,%,NUMERIC,2,41,1,F,6570,36500,18,,18+ year,,year,,,,,,,,A,30.0,37.6,,,30.0-37.6 pg,,pg,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,0,14,0,14,0-14 day,,day,,,,,,,,A,4.1,5.55,,,4.10-5.55 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,15,28,15,4,15-4 week,,week,,,,,,,,A,3.16,4.63,,,3.16-4.63 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,35,49,5,7,5-7 week,,week,,,,,,,,A,3.02,4.22,,,3.02-4.22 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,56,150,8,5,8-5 month,,month,,,,,,,,A,3.43,4.8,,,3.43-4.80 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,180,690,6,23,6-23 month,,month,,,,,,,,A,4.03,5.07,,,4.03-5.07 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,720,1050,24,35,24-35 month,,month,,,,,,,,A,3.89,4.97,,,3.89-4.97 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,1095,1825,3,5,3-5 year,,year,,,,,,,,A,4.0,5.1,,,4.00-5.10 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,2190,3650,6,10,6-10 year,,year,,,,,,,,A,4.1,5.2,,,4.10-5.20 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,4015,5110,11,14,11-14 year,,year,,,,,,,,A,4.2,5.3,,,4.20-5.30 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,5475,6205,15,17,15-17 year,,year,,,,,,,,A,4.3,5.7,,,4.30-5.70 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,M,6570,36500,18,,18+ year,,year,,,,,,,,A,4.35,5.65,,,4.35-5.65 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,0,14,0,14,0-14 day,,day,,,,,,,,A,4.12,5.74,,,4.12-5.74 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,15,28,15,4,15-4 week,,week,,,,,,,,A,3.32,4.8,,,3.32-4.80 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,35,49,5,7,5-7 week,,week,,,,,,,,A,2.93,3.87,,,2.93-3.87 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,56,150,8,5,8-5 month,,month,,,,,,,,A,3.45,4.75,,,3.45-4.75 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,180,690,6,23,6-23 month,,month,,,,,,,,A,3.97,5.01,,,3.97-5.01 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,720,1050,24,35,24-35 month,,month,,,,,,,,A,3.84,4.92,,,3.84-4.92 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,1095,1825,3,5,3-5 year,,year,,,,,,,,A,4.0,5.1,,,4.00-5.10 x 10(12)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,RETB,"Reticulocyte Profile, Blood",,RETB,0.00,Blood,Blood,,24,STANDARD,28,1,,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,"Reticulocyte Profile, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,RETB_RedBloodCe,Red Blood Cell Count (Rbc),,x 10(12)/L,NUMERIC,2,44,1,F,2190,3650,6,10,6-10 year,,year,,,,,,,,A,4.1,5.2,,,4.10-5.20 x 10(12)/L,,,1,1,OK,KEEP
