category_code,category_name_en,group_code,group_name_en,type_code,type_name_en,component_code,component_name_en,unit,result_type,sex,age_from_days,age_to_days,age_from_value,age_to_value,age_unit,low_normal,high_normal,normal_range_text,range_note,status
ENDO,Endocrinology,REPRO,Reproductive Hormones,PRL,"Prolactin, Serum",PRL,"Prolactin, Serum",ng/mL,NUMERIC,M,6570,36500,18,,year,4.0,15.2,4.0-15.2 ng/mL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PRL,"Prolactin, Serum",PRL,"Prolactin, Serum",,NUMERIC,F,0,6569,0,18,year,,,not established,Not established (per Mayo),OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PRL,"Prolactin, Serum",PRL,"Prolactin, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,4.8,23.3,4.8-23.3 ng/mL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",,NUMERIC,B,0,27,0,4,week,,,Not established,Not established (per Mayo),OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,B,360,3285,12,9,year,,0.35,< or =0.35 ng/mL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",,NUMERIC,B,3650,6205,10,17,year,,,Concentrations increase through adolescence and puberty,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,B,6570,36500,18,,year,,0.2,<0.20 ng/mL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,360,3285,12,9,year,,0.35,< or =0.35 ng/mL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",,NUMERIC,F,3650,6205,10,17,year,,,Adult concentrations are attained by puberty,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,,0.89,< or =0.89 ng/mL,"-Follicular phase (per Mayo); Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,,12.0,< or =12 ng/mL,"-Ovulation (per Mayo); Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,1.8,24.0,1.8-24 ng/mL,-Luteal phase (per Mayo),OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,,0.2,< or =0.20 ng/mL,"-Post-menopausal (per Mayo); Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,11.0,44.0,11-44 ng/mL,-1st trimester (per Mayo),OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,25.0,83.0,25-83 ng/mL,-2nd trimester (per Mayo),OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PGSN,"Progesterone, Serum",PGSN,"Progesterone, Serum",ng/mL,NUMERIC,F,6570,36500,18,,year,58.0,214.0,58-214 ng/mL,-3rd trimester (per Mayo),OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,EEST,"Estradiol, Serum",EEST,"Estradiol, Serum",pg/mL,NUMERIC,M,0,36500,,,,10.0,40.0,10-40 pg/mL,,OK
TUMOR,Tumor Markers,TUMOR,Tumor Markers,PSA,"Prostate-Specific Antigen (PSA) Diagnostic, Serum",PSA,"Prostate-Specific Antigen (PSA) Diagnostic, Serum",,NUMERIC,B,,,,,,,,,COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
TUMOR,Tumor Markers,TUMOR,Tumor Markers,CEA,"Carcinoembryonic Antigen (CEA), Serum",CEA,"Carcinoembryonic Antigen (CEA), Serum",,NUMERIC,B,,,,,,,,"Nonsmokers: < or =3.0 ng/mL |  |         Some smokers may have elevated CEA, usually <5.0 ng/mL. |  |         Serum markers are not specific for malignancy, and values may vary by method.",COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
TUMOR,Tumor Markers,TUMOR,Tumor Markers,CA19,"Carbohydrate Antigen 19-9 (CA 19-9), Serum",CA19,"Carbohydrate Antigen 19-9 (CA 19-9), Serum",U/mL,NUMERIC,B,0,36500,,,,,35.0,<35 U/mL,"Threshold value (guideline-based), verify interpretation",OK
TUMOR,Tumor Markers,TUMOR,Tumor Markers,AFP,"Alpha-Fetoprotein (AFP) Tumor Marker, Serum",AFP,"Alpha-Fetoprotein (AFP) Tumor Marker, Serum",ng/mL,NUMERIC,B,0,36500,,,,,8.4,<8.4 ng/mL,"Threshold value (guideline-based), verify interpretation",OK
VITAMIN,Vitamins & Nutrition,VIT,Vitamins,FOL,"Folate, Serum",FOL,"Folate, Serum",mcg/L,NUMERIC,B,0,36500,,,,4.0,,> or =4.0 mcg/L,"Threshold value (guideline-based), verify interpretation",OK
VITAMIN,Vitamins & Nutrition,VIT,Vitamins,FOL,"Folate, Serum",FOL,"Folate, Serum",mcg/L suggests folate deficiency,NUMERIC,B,0,36500,,,,,4.0,<4.0 mcg/L suggests folate deficiency,"Threshold value (guideline-based), verify interpretation",OK
CHEM,Clinical Chemistry,INFLAM,Inflammation Markers,CRP,"C-Reactive Protein (CRP), Serum",CRP,"C-Reactive Protein (CRP), Serum",mg/L,NUMERIC,B,0,36500,,,,,5.0,<5.0 mg/L,"Threshold value (guideline-based), verify interpretation",OK
URINE,Urinalysis,URINE24,24-Hour Urine,PTU,"Protein, Total, 24 Hour, Urine",PTU,"Protein, Total, 24 Hour, Urine",mg/24 hours,NUMERIC,B,6570,36500,18,,year,,229.0,<229 mg/24 hours,"Threshold value (guideline-based), verify interpretation",OK
URINE,Urinalysis,URINE24,24-Hour Urine,NAU,"Sodium, 24 Hour, Urine",NAU,"Sodium, 24 Hour, Urine",mmol/24 hours,NUMERIC,B,6570,36500,18,,year,22.0,328.0,22-328 mmol/24 hours,,OK
URINE,Urinalysis,URINE24,24-Hour Urine,KUR,"Potassium, 24 Hour, Urine",KUR,"Potassium, 24 Hour, Urine",mmol/24 hours,NUMERIC,B,6570,36500,18,,year,16.0,105.0,16-105 mmol/24 hours,,OK
URINE,Urinalysis,URINE24,24-Hour Urine,CALU,"Calcium, 24 Hour, Urine",CALU,"Calcium, 24 Hour, Urine",mg/24 h*,NUMERIC,M,0,36500,,,,,250.0,<250 mg/24 h*,"Threshold value (guideline-based), verify interpretation",OK
URINE,Urinalysis,URINE24,24-Hour Urine,CALU,"Calcium, 24 Hour, Urine",CALU,"Calcium, 24 Hour, Urine",mg/24 h*,NUMERIC,F,0,36500,,,,,200.0,<200 mg/24 h*,"Threshold value (guideline-based), verify interpretation",OK
URINE,Urinalysis,URINE24,24-Hour Urine,URCU,"Uric Acid, 24 Hour, Urine",URCU,"Uric Acid, 24 Hour, Urine",,NUMERIC,B,,,,,,,,"Males > or =18 years old: 200-1,000 mg/24 hours |  |         Females > or =18 years old: 250-750 mg/24 hours |  |         Reference values have not been established for patients who are less than 18 years of age. |  |         The reference value is for a 24-hour collection.",COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
URINE,Urinalysis,URINE24,24-Hour Urine,MAGU,"Magnesium, 24 Hour, Urine",MAGU,"Magnesium, 24 Hour, Urine",mg/24 hours,NUMERIC,B,0,36500,,,,51.0,269.0,51-269 mg/24 hours,,OK
CHEM,Clinical Chemistry,PANC,Pancreatic Function,AMS,"Amylase, Total, Serum",AMS,"Amylase, Total, Serum",U/L,NUMERIC,B,0,30,0,30,day,0.0,6.0,0-6 U/L,,OK
CHEM,Clinical Chemistry,PANC,Pancreatic Function,AMS,"Amylase, Total, Serum",AMS,"Amylase, Total, Serum",U/L,NUMERIC,B,31,182,31,182,day,1.0,17.0,1-17 U/L,,OK
CHEM,Clinical Chemistry,PANC,Pancreatic Function,AMS,"Amylase, Total, Serum",AMS,"Amylase, Total, Serum",U/L,NUMERIC,B,183,365,183,365,day,6.0,44.0,6-44 U/L,,OK
CHEM,Clinical Chemistry,PANC,Pancreatic Function,AMS,"Amylase, Total, Serum",AMS,"Amylase, Total, Serum",U/L,NUMERIC,B,365,1095,1,3,year,8.0,79.0,8-79 U/L,,OK
CHEM,Clinical Chemistry,PANC,Pancreatic Function,AMS,"Amylase, Total, Serum",AMS,"Amylase, Total, Serum",U/L,NUMERIC,B,1460,6205,4,17,year,21.0,110.0,21-110 U/L,,OK
CHEM,Clinical Chemistry,PANC,Pancreatic Function,AMS,"Amylase, Total, Serum",AMS,"Amylase, Total, Serum",U/L,NUMERIC,B,6570,36500,18,,year,28.0,100.0,28-100 U/L,,OK
CHEM,Clinical Chemistry,PANC,Pancreatic Function,LPS,"Lipase, Serum",LPS,"Lipase, Serum",,NUMERIC,B,,,,,,,,13-60 U/L,COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,1,30,1,30,day,135.0,750.0,135-750 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,31,330,31,11,month,180.0,435.0,180-435 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,365,1095,1,3,year,160.0,370.0,160-370 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,1460,2190,4,6,year,145.0,345.0,145-345 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,2555,3285,7,9,year,143.0,290.0,143-290 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,3650,4380,10,12,year,120.0,293.0,120-293 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,4745,5475,13,15,year,110.0,283.0,110-283 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,5840,6205,16,17,year,105.0,233.0,105-233 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,LD,"Lactate Dehydrogenase (LDH), Serum",LD,"Lactate Dehydrogenase (LDH), Serum",U/L,NUMERIC,B,6570,36500,18,,year,122.0,222.0,122-222 U/L,,OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,NH3V,"Ammonia, Plasma",NH3V,"Ammonia, Plasma",mcmol/L,NUMERIC,B,0,36500,,,,,30.0,< or =30 mcmol/L,"Threshold value (guideline-based), verify interpretation",OK
CHEM,Clinical Chemistry,MISC,Miscellaneous Chemistry,HAPT,"Haptoglobin, Serum",HAPT,"Haptoglobin, Serum",mg/dL,NUMERIC,B,0,36500,,,,30.0,200.0,30-200 mg/dL,,OK
CHEM,Clinical Chemistry,LIVER,Liver Function,PALB,"Prealbumin, Serum",PALB,"Prealbumin, Serum",mg/dL,NUMERIC,B,6570,36500,18,,year,19.0,38.0,19-38 mg/dL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,LH,"Luteinizing Hormone (LH), Serum",LH,"Luteinizing Hormone (LH), Serum",IU/L,NUMERIC,M,6570,36500,18,,year,1.3,9.6,1.3-9.6 IU/L,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,FSH,"Follicle-Stimulating Hormone (FSH), Serum",FSH,"Follicle-Stimulating Hormone (FSH), Serum",IU/L,NUMERIC,M,0,359,0,12,month,,3.3,< or =3.3 IU/L,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,FSH,"Follicle-Stimulating Hormone (FSH), Serum",FSH,"Follicle-Stimulating Hormone (FSH), Serum",IU/L,NUMERIC,M,360,1825,12,5,year,,1.9,< or =1.9 IU/L,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,FSH,"Follicle-Stimulating Hormone (FSH), Serum",FSH,"Follicle-Stimulating Hormone (FSH), Serum",IU/L,NUMERIC,M,6570,36500,18,,year,1.2,15.8,1.2-15.8 IU/L,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,FSH,"Follicle-Stimulating Hormone (FSH), Serum",FSH,"Follicle-Stimulating Hormone (FSH), Serum",IU/L,NUMERIC,F,0,359,0,12,month,1.2,12.5,1.2-12.5 IU/L,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,FSH,"Follicle-Stimulating Hormone (FSH), Serum",FSH,"Follicle-Stimulating Hormone (FSH), Serum",IU/L,NUMERIC,F,360,3650,12,10,year,0.5,6.0,0.5-6.0 IU/L,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,FSH,"Follicle-Stimulating Hormone (FSH), Serum",FSH,"Follicle-Stimulating Hormone (FSH), Serum",,NUMERIC,F,0,36500,,,,,,10.5 (+/- 2) years. There is evidence that it may occur up to 1 year earlier in obese girls and in African,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",,NUMERIC,B,0,364,0,1,year,,,Term infants,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",ng/dL*,NUMERIC,B,1,15,1,15,day,0.2,3.1,0.20-3.10 ng/dL*,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",,NUMERIC,B,16,365,16,1,year,,,Values decrease gradually from newborn (0.20-3.10 ng/dL) to prepubertal levels,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",ng/dL,NUMERIC,B,365,2920,1,8,year,,0.13,<0.13 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",,NUMERIC,B,0,364,0,1,year,,,Term infants,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",-0.25 ng/dL*,NUMERIC,B,1,15,1,15,day,,0.13,<0.13-0.25 ng/dL*,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",,NUMERIC,B,16,365,16,1,year,,,Values decrease gradually from newborn (<0.13-0.25 ng/dL) to prepubertal levels,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",ng/dL,NUMERIC,B,365,1460,1,4,year,,0.13,<0.13 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Free",-1.09 ng/dL,NUMERIC,B,5475,6570,15,18,year,,0.13,<0.13-1.09 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",ng/dL,NUMERIC,M,0,150,0,5,month,75.0,400.0,75-400 ng/dL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",-20 ng/dL,NUMERIC,M,180,3285,6,9,year,,7.0,<7-20 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",-130 ng/dL,NUMERIC,M,3650,4015,10,11,year,,7.0,<7-130 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",-800 ng/dL,NUMERIC,M,4380,4745,12,13,year,,7.0,<7-800 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",",200 ng/dL",NUMERIC,M,5475,5840,15,16,year,100.0,1.0,"100-1,200 ng/dL",,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",",200 ng/dL",NUMERIC,M,6205,6570,17,18,year,300.0,1.0,"300-1,200 ng/dL",,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",ng/dL,NUMERIC,M,6935,36500,19,,year,240.0,950.0,240-950 ng/dL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",ng/dL,NUMERIC,F,0,150,0,5,month,20.0,80.0,20-80 ng/dL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",-20 ng/dL,NUMERIC,F,180,3285,6,9,year,,7.0,<7-20 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",-44 ng/dL,NUMERIC,F,3650,4015,10,11,year,,7.0,<7-44 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",-75 ng/dL,NUMERIC,F,4380,5840,12,16,year,,7.0,<7-75 ng/dL,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",ng/dL,NUMERIC,F,6205,6570,17,18,year,20.0,75.0,20-75 ng/dL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",ng/dL,NUMERIC,F,6935,36500,19,,year,8.0,60.0,8-60 ng/dL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,TGRP,"Testosterone, Total and Free, Serum",TGRP_Testostero,"Testosterone, Total",,NUMERIC,F,0,36500,,,,,,11.5 (+/-2) years and for girls at a median age of 10.5 (+/-2) years. There is evidence that it may occur,COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,BHCG,"Beta-Human Chorionic Gonadotropin, Quantitative, Serum",BHCG,"Beta-Human Chorionic Gonadotropin, Quantitative, Serum",IU/L,NUMERIC,M,0,36500,,,,,1.4,<1.4 IU/L,"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,BHCG,"Beta-Human Chorionic Gonadotropin, Quantitative, Serum",BHCG,"Beta-Human Chorionic Gonadotropin, Quantitative, Serum",,NUMERIC,F,0,36500,,,,,,"1. Chen RJ, Huang SC, Chow SN, Hsieh CY. Human chorionic gonadotropin pattern in maternal",COMPLEX TEXT - manual review required,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,BHCG,"Beta-Human Chorionic Gonadotropin, Quantitative, Serum",BHCG,"Beta-Human Chorionic Gonadotropin, Quantitative, Serum",,NUMERIC,F,0,36500,,,,,,"2. Schneider DT, Calaminus G, Göbel U. Diagnostic value of alpha 1-fetoprotein and beta-human",COMPLEX TEXT - manual review required,OK
VITAMIN,Vitamins & Nutrition,VIT,Vitamins,B12,"Vitamin B12 Assay, Serum",B12,"Vitamin B12 Assay, Serum",ng/L,NUMERIC,B,0,36500,,,,180.0,914.0,180-914 ng/L,,OK
SEROL,Serology/Immunology,INFECT,Infectious Disease Serology,RPRS,"Rapid Plasma Reagin Screen with Reflex, Serum",RPRS,"Rapid Plasma Reagin Screen with Reflex, Serum",,NUMERIC,B,,,,,,,,"Only available as a reflex test. For more information see SYPHT / Syphilis Total Antibody with Reflex, |         Serum. |  |         Nonreactive",COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
SEROL,Serology/Immunology,AUTO,Autoimmune Markers,RHUT,"Rheumatoid Factor, Serum",RHUT,"Rheumatoid Factor, Serum",IU/mL,NUMERIC,B,0,36500,,,,,15.0,<15 IU/mL,"Threshold value (guideline-based), verify interpretation",OK
SEROL,Serology/Immunology,AUTO,Autoimmune Markers,ANA2,"Antinuclear Antibodies (ANA), Serum",ANA2,"Antinuclear Antibodies (ANA), Serum",,NUMERIC,B,,,,,,,,Negative: < or =1.0 U |  | Weakly positive: 1.1-2.9 U |  |         Positive: 3.0-5.9 U |  |         Strongly positive: > or =6.0 U |  |         Reference values apply to all ages.,COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
TDM,Therapeutic Drug Monitoring,TDM,Drug Levels,DIG,"Digoxin, Serum",DIG,"Digoxin, Serum",ng/mL,NUMERIC,B,5840,36500,16,,year,0.6,1.2,0.6-1.2 ng/mL,Therapeutic range (per Mayo),OK
TDM,Therapeutic Drug Monitoring,TDM,Drug Levels,DIG,"Digoxin, Serum",DIG,"Digoxin, Serum",ng/mL,NUMERIC,B,5840,36500,16,,year,4.0,,> or =4.0 ng/mL,"Toxic concentration (per Mayo); Threshold value (guideline-based), verify interpretation",OK
TDM,Therapeutic Drug Monitoring,TDM,Drug Levels,LITH,"Lithium, Serum",LITH,"Lithium, Serum",,NUMERIC,B,,,,,,,,Therapeutic: 0.5-1.2 mmol/L (trough concentration) |  |                          Critical value: >1.6 mmol/L |  |                          There is no relationship between peak concentration and degree of intoxication.,COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
TDM,Therapeutic Drug Monitoring,TDM,Drug Levels,VALPA,"Valproic Acid, Total, Serum",VALPA,"Valproic Acid, Total, Serum",,NUMERIC,B,,,,,,,,Therapeutic: 50 (trough)-125 (peak) mcg/mL |  |         Critical value: > or =151 mcg/mL,COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
TDM,Therapeutic Drug Monitoring,TDM,Drug Levels,PNYA,"Phenytoin, Total, Serum",PNYA,"Phenytoin, Total, Serum",,NUMERIC,B,,,,,,,,Therapeutic: 10.0-20.0 mcg/mL |  |         Critical value: > or =30.0 mcg/mL,COMPLEX/NARRATIVE TEXT - manual review required,COMPLEX
TUMOR,Tumor Markers,TUMOR,Tumor Markers,CA25,"Cancer Antigen 125 (CA 125), Serum",CA25,"Cancer Antigen 125 (CA 125), Serum",,NUMERIC,M,0,36500,,,,,,Not applicable,COMPLEX TEXT - manual review required,OK
TUMOR,Tumor Markers,TUMOR,Tumor Markers,CA25,"Cancer Antigen 125 (CA 125), Serum",CA25,"Cancer Antigen 125 (CA 125), Serum",U/mL,NUMERIC,F,0,36500,,,,,46.0,<46 U/mL,"Threshold value (guideline-based), verify interpretation",OK
